Station,closure_date,start_time,end_time,duration_minutes,n_intervals,mean_flow,mean_speed,max_occupancy,multi_station_event
316261,2011-12-26,2011-12-26 02:05:00,2011-12-26 04:20:00,140.0,18,3.2777777777777777,67.16666666666667,0.0075,True
314000,2016-01-01,2016-01-01 00:10:00,2016-01-01 23:55:00,1430.0,121,0.24793388429752067,65.68181818181819,0.0084,True
316214,2016-01-01,2016-01-01 00:10:00,2016-01-01 23:55:00,1430.0,124,0.5483870967741935,67.00080645161289,0.0088,True
316249,2016-01-01,2016-01-01 00:10:00,2016-01-01 23:55:00,1430.0,141,0.4397163120567376,67.72553191489361,0.0052,True
316261,2016-01-01,2016-01-01 00:10:00,2016-01-01 23:55:00,1430.0,141,0.45390070921985815,64.97375886524823,0.0199,True
317791,2016-01-01,2016-01-01 00:10:00,2016-01-01 23:55:00,1430.0,153,0.49673202614379086,67.72745098039215,0.0062,True
319673,2016-01-01,2016-01-01 00:10:00,2016-01-01 23:55:00,1430.0,142,0.3591549295774648,66.7718309859155,0.0191,True
314000,2016-01-02,2016-01-02 00:10:00,2016-01-02 23:55:00,1430.0,109,0.13761467889908258,65.81926605504587,0.0084,True
316214,2016-01-02,2016-01-02 00:10:00,2016-01-02 23:55:00,1430.0,115,0.3217391304347826,67.87652173913042,0.0039,True
316249,2016-01-02,2016-01-02 00:10:00,2016-01-02 23:55:00,1430.0,144,0.4513888888888889,67.35208333333333,0.0051,True
316261,2016-01-02,2016-01-02 00:10:00,2016-01-02 23:55:00,1430.0,135,0.3037037037037037,67.9762962962963,0.0186,True
317791,2016-01-02,2016-01-02 00:10:00,2016-01-02 23:55:00,1430.0,140,0.35,51.546428571428564,0.0057,True
319673,2016-01-02,2016-01-02 00:10:00,2016-01-02 23:55:00,1430.0,138,0.2391304347826087,65.33333333333333,0.0138,True
314000,2016-01-03,2016-01-03 01:45:00,2016-01-03 05:25:00,225.0,22,3.6818181818181817,66.07727272727273,0.0024,True
316214,2016-01-03,2016-01-03 01:45:00,2016-01-03 04:40:00,180.0,14,4.214285714285714,67.03571428571429,0.0025,True
316249,2016-01-03,2016-01-03 01:50:00,2016-01-03 04:55:00,190.0,19,4.0,67.50526315789473,0.0051,True
316261,2016-01-03,2016-01-03 01:50:00,2016-01-03 05:25:00,220.0,28,3.642857142857143,66.40714285714286,0.0057,True
317791,2016-01-03,2016-01-03 01:45:00,2016-01-03 05:05:00,205.0,16,3.6875,68.79375,0.0022,True
319673,2016-01-03,2016-01-03 01:50:00,2016-01-03 05:20:00,215.0,29,3.4482758620689653,66.47586206896551,0.0069,True
314000,2016-01-04,2016-01-04 01:25:00,2016-01-04 03:35:00,135.0,6,3.3333333333333335,65.88333333333333,0.0032,True
316214,2016-01-04,2016-01-04 02:25:00,2016-01-04 02:45:00,25.0,2,4.0,66.15,0.0026,True
316249,2016-01-04,2016-01-04 02:30:00,2016-01-04 03:35:00,70.0,4,3.75,65.775,0.0028,True
316261,2016-01-04,2016-01-04 01:20:00,2016-01-04 03:30:00,135.0,8,3.875,65.6125,0.007,True
317791,2016-01-04,2016-01-04 01:25:00,2016-01-04 03:25:00,125.0,7,2.857142857142857,69.37142857142858,0.0014,True
319673,2016-01-04,2016-01-04 01:20:00,2016-01-04 03:30:00,135.0,8,3.75,67.175,0.0043,True
314000,2016-01-05,2016-01-05 03:25:00,2016-01-05 04:30:00,70.0,5,3.8,65.52000000000001,0.0026,True
316214,2016-01-05,2016-01-05 02:45:00,2016-01-05 03:50:00,70.0,2,4.5,65.85,0.0031,True
316249,2016-01-05,2016-01-05 01:00:00,2016-01-05 05:15:00,260.0,34,2.7941176470588234,69.57941176470588,0.002,True
316261,2016-01-05,2016-01-05 02:05:00,2016-01-05 04:40:00,160.0,10,3.6,64.9,0.0092,True
317791,2016-01-05,2016-01-05 02:25:00,2016-01-05 04:40:00,140.0,20,2.4,69.595,0.0034,True
319673,2016-01-05,2016-01-05 02:25:00,2016-01-05 04:45:00,145.0,24,3.75,66.04583333333333,0.0092,True
316214,2016-01-07,2016-01-07 03:10:00,2016-01-07 03:10:00,5.0,1,5.0,60.6,0.005,True
316261,2016-01-07,2016-01-07 03:15:00,2016-01-07 03:15:00,5.0,1,4.0,63.4,0.0066,True
319673,2016-01-07,2016-01-07 03:10:00,2016-01-07 03:25:00,20.0,4,5.0,57.05,0.0149,True
314000,2016-01-08,2016-01-08 04:05:00,2016-01-08 04:05:00,5.0,1,3.0,67.1,0.0013,True
316261,2016-01-08,2016-01-08 02:40:00,2016-01-08 02:40:00,5.0,1,4.0,55.2,0.0066,True
319673,2016-01-08,2016-01-08 02:40:00,2016-01-08 04:05:00,90.0,2,3.0,67.35,0.0034,True
314000,2016-01-09,2016-01-09 02:20:00,2016-01-09 04:55:00,160.0,12,4.083333333333333,65.15833333333333,0.0029,True
316214,2016-01-09,2016-01-09 02:35:00,2016-01-09 04:35:00,125.0,7,4.285714285714286,64.4,0.0031,True
316249,2016-01-09,2016-01-09 02:10:00,2016-01-09 05:05:00,180.0,28,3.0,69.46785714285714,0.0038,True
316261,2016-01-09,2016-01-09 02:15:00,2016-01-09 04:55:00,165.0,16,4.0,62.706250000000004,0.0108,True
317791,2016-01-09,2016-01-09 02:10:00,2016-01-09 04:55:00,170.0,20,3.05,68.89500000000001,0.0027,True
319673,2016-01-09,2016-01-09 02:25:00,2016-01-09 05:00:00,160.0,14,3.5,64.27857142857142,0.0095,True
314000,2016-01-10,2016-01-10 00:15:00,2016-01-10 05:35:00,325.0,34,3.7058823529411766,65.60000000000001,0.0028,True
316214,2016-01-10,2016-01-10 01:40:00,2016-01-10 05:20:00,225.0,22,3.772727272727273,66.36818181818181,0.003,True
316249,2016-01-10,2016-01-10 01:15:00,2016-01-10 05:40:00,270.0,33,4.0606060606060606,67.34848484848484,0.0032,True
316261,2016-01-10,2016-01-10 00:15:00,2016-01-10 05:45:00,335.0,49,3.6530612244897958,65.6734693877551,0.0096,True
317791,2016-01-10,2016-01-10 01:10:00,2016-01-10 05:50:00,285.0,46,3.4782608695652173,67.0195652173913,0.0024,True
319673,2016-01-10,2016-01-10 01:10:00,2016-01-10 05:55:00,290.0,46,3.5,65.7695652173913,0.008,True
314000,2016-01-11,2016-01-11 00:40:00,2016-01-11 03:55:00,200.0,11,3.6363636363636362,65.54545454545455,0.0027,True
316214,2016-01-11,2016-01-11 01:25:00,2016-01-11 03:45:00,145.0,7,3.857142857142857,65.64285714285714,0.0043,True
316249,2016-01-11,2016-01-11 00:35:00,2016-01-11 03:50:00,200.0,11,3.8181818181818183,67.19090909090909,0.0036,True
316261,2016-01-11,2016-01-11 00:35:00,2016-01-11 03:55:00,205.0,16,3.8125,64.8625,0.0115,True
317791,2016-01-11,2016-01-11 00:35:00,2016-01-11 03:50:00,200.0,13,3.230769230769231,67.68461538461538,0.002,True
319673,2016-01-11,2016-01-11 00:35:00,2016-01-11 03:55:00,205.0,15,3.2,66.20666666666666,0.0052,True
314000,2016-01-12,2016-01-12 01:20:00,2016-01-12 02:15:00,60.0,3,4.0,65.53333333333335,0.0026,True
316249,2016-01-12,2016-01-12 01:20:00,2016-01-12 02:05:00,50.0,2,4.5,64.5,0.0025,True
316261,2016-01-12,2016-01-12 02:10:00,2016-01-12 02:10:00,5.0,1,2.0,64.6,0.0045,True
317791,2016-01-12,2016-01-12 01:40:00,2016-01-12 02:15:00,40.0,4,3.75,65.5,0.0024,True
319673,2016-01-12,2016-01-12 01:40:00,2016-01-12 02:10:00,35.0,3,4.333333333333333,64.83333333333333,0.0068,True
314000,2016-01-13,2016-01-13 00:55:00,2016-01-13 02:25:00,95.0,2,5.0,66.25,0.0026,True
316249,2016-01-13,2016-01-13 01:25:00,2016-01-13 05:15:00,235.0,35,2.942857142857143,69.40571428571428,0.0031,True
316261,2016-01-13,2016-01-13 00:55:00,2016-01-13 05:10:00,260.0,4,4.0,64.2,0.0083,True
317791,2016-01-13,2016-01-13 02:10:00,2016-01-13 05:10:00,185.0,9,4.333333333333333,67.26666666666667,0.0043,True
319673,2016-01-13,2016-01-13 02:10:00,2016-01-13 05:15:00,190.0,8,2.875,64.925,0.0097,True
314000,2016-01-14,2016-01-14 03:05:00,2016-01-14 03:45:00,45.0,3,4.333333333333333,65.63333333333334,0.0029,True
316214,2016-01-14,2016-01-14 03:10:00,2016-01-14 03:10:00,5.0,1,2.0,66.9,0.0003,True
316261,2016-01-14,2016-01-14 03:05:00,2016-01-14 03:50:00,50.0,3,5.0,64.06666666666666,0.0092,True
319673,2016-01-14,2016-01-14 03:45:00,2016-01-14 23:15:00,1175.0,6,8.833333333333334,59.25,0.0271,True
314000,2016-01-15,2016-01-15 03:00:00,2016-01-15 03:45:00,50.0,5,4.6,64.62,0.0034,True
316214,2016-01-15,2016-01-15 02:25:00,2016-01-15 03:25:00,65.0,2,4.5,63.05,0.0031,True
316249,2016-01-15,2016-01-15 02:25:00,2016-01-15 04:30:00,130.0,26,2.9615384615384617,69.18461538461538,0.0023,True
316261,2016-01-15,2016-01-15 02:55:00,2016-01-15 03:45:00,55.0,6,3.1666666666666665,61.53333333333333,0.0071,True
314000,2016-01-16,2016-01-16 03:20:00,2016-01-16 05:05:00,110.0,5,4.2,66.26,0.0028,True
316214,2016-01-16,2016-01-16 03:20:00,2016-01-16 04:25:00,70.0,2,4.5,67.55000000000001,0.0018,True
316249,2016-01-16,2016-01-16 03:05:00,2016-01-16 05:15:00,135.0,23,3.9130434782608696,69.2304347826087,0.0021,True
316261,2016-01-16,2016-01-16 03:10:00,2016-01-16 05:05:00,120.0,8,4.5,63.55,0.0088,True
317791,2016-01-16,2016-01-16 02:50:00,2016-01-16 05:20:00,155.0,12,3.5,68.25,0.0039,True
319673,2016-01-16,2016-01-16 03:05:00,2016-01-16 05:35:00,155.0,11,4.818181818181818,64.03636363636363,0.0169,True
314000,2016-01-17,2016-01-17 01:30:00,2016-01-17 05:40:00,255.0,38,3.3684210526315788,66.06052631578947,0.0036,True
316214,2016-01-17,2016-01-17 02:00:00,2016-01-17 04:40:00,165.0,15,3.066666666666667,67.82666666666667,0.0025,True
316249,2016-01-17,2016-01-17 01:30:00,2016-01-17 05:45:00,260.0,27,3.6296296296296298,68.14074074074074,0.0021,True
316261,2016-01-17,2016-01-17 01:30:00,2016-01-17 05:50:00,265.0,44,2.909090909090909,66.85000000000001,0.0067,True
317791,2016-01-17,2016-01-17 01:45:00,2016-01-17 23:55:00,1335.0,263,0.1482889733840304,68.70114068441065,0.0025,True
319673,2016-01-17,2016-01-17 01:30:00,2016-01-17 05:50:00,265.0,43,2.883720930232558,65.9906976744186,0.0099,True
314000,2016-01-18,2016-01-18 01:30:00,2016-01-18 05:00:00,215.0,15,4.533333333333333,65.4,0.0046,True
316214,2016-01-18,2016-01-18 02:05:00,2016-01-18 04:20:00,140.0,10,3.4,67.07000000000001,0.0031,True
316249,2016-01-18,2016-01-18 01:10:00,2016-01-18 05:15:00,250.0,44,3.1136363636363638,70.07045454545454,0.0026,True
316261,2016-01-18,2016-01-18 01:10:00,2016-01-18 05:00:00,235.0,30,3.7333333333333334,65.86,0.0111,True
319673,2016-01-18,2016-01-18 01:15:00,2016-01-18 04:25:00,195.0,21,3.619047619047619,63.714285714285715,0.0143,True
314000,2016-01-19,2016-01-19 01:20:00,2016-01-19 01:20:00,5.0,1,5.0,66.4,0.0024,True
316214,2016-01-19,2016-01-19 01:20:00,2016-01-19 01:20:00,5.0,1,5.0,65.4,0.0031,True
316249,2016-01-19,2016-01-19 01:20:00,2016-01-19 04:20:00,185.0,5,5.0,68.9,0.0029,True
319673,2016-01-19,2016-01-19 05:15:00,2016-01-19 05:45:00,35.0,7,4.285714285714286,67.91428571428571,0.0136,False
314000,2016-01-20,2016-01-20 02:05:00,2016-01-20 03:20:00,80.0,3,4.333333333333333,65.8,0.0032,True
316214,2016-01-20,2016-01-20 02:05:00,2016-01-20 02:05:00,5.0,1,4.0,66.4,0.0026,True
316261,2016-01-20,2016-01-20 02:00:00,2016-01-20 03:20:00,85.0,5,3.0,64.08,0.0082,True
319673,2016-01-20,2016-01-20 02:05:00,2016-01-20 03:20:00,80.0,2,4.0,65.1,0.0058,True
314000,2016-01-21,2016-01-21 01:15:00,2016-01-21 02:20:00,70.0,7,3.7142857142857144,65.51428571428572,0.0037,True
316214,2016-01-21,2016-01-21 01:15:00,2016-01-21 01:50:00,40.0,2,4.0,65.94999999999999,0.0026,True
316249,2016-01-21,2016-01-21 01:55:00,2016-01-21 02:10:00,20.0,3,3.3333333333333335,65.73333333333333,0.0039,True
316261,2016-01-21,2016-01-21 01:15:00,2016-01-21 02:15:00,65.0,5,3.2,64.18,0.0083,True
319673,2016-01-21,2016-01-21 01:20:00,2016-01-21 03:15:00,120.0,7,3.7142857142857144,66.68571428571428,0.0049,True
314000,2016-01-22,2016-01-22 02:05:00,2016-01-22 02:25:00,25.0,2,4.5,64.85,0.003,True
316214,2016-01-22,2016-01-22 03:05:00,2016-01-22 03:05:00,5.0,1,3.0,64.8,0.002,True
316249,2016-01-22,2016-01-22 01:40:00,2016-01-22 04:50:00,195.0,38,3.1842105263157894,69.21842105263158,0.002,True
316261,2016-01-22,2016-01-22 02:05:00,2016-01-22 02:05:00,5.0,1,2.0,60.5,0.0024,True
319673,2016-01-22,2016-01-22 02:30:00,2016-01-22 02:30:00,5.0,1,5.0,64.1,0.0056,True
314000,2016-01-23,2016-01-23 03:00:00,2016-01-23 04:05:00,70.0,5,4.4,64.76,0.0032,True
316214,2016-01-23,2016-01-23 03:10:00,2016-01-23 04:15:00,70.0,5,4.8,65.56,0.0042,True
316249,2016-01-23,2016-01-23 02:30:00,2016-01-23 05:05:00,160.0,19,3.4210526315789473,70.28421052631579,0.0014,True
316261,2016-01-23,2016-01-23 03:10:00,2016-01-23 04:50:00,105.0,7,4.142857142857143,62.98571428571428,0.0103,True
317791,2016-01-23,2016-01-23 03:10:00,2016-01-23 03:15:00,10.0,2,4.0,69.0,0.0011,True
319673,2016-01-23,2016-01-23 02:30:00,2016-01-23 04:20:00,115.0,16,3.5,65.53125,0.0131,True
314000,2016-01-24,2016-01-24 01:15:00,2016-01-24 05:10:00,240.0,30,3.433333333333333,65.72666666666666,0.0049,True
316214,2016-01-24,2016-01-24 02:55:00,2016-01-24 05:15:00,145.0,18,3.111111111111111,66.55000000000001,0.0028,True
316249,2016-01-24,2016-01-24 01:15:00,2016-01-24 05:25:00,255.0,31,3.4516129032258065,66.96129032258065,0.0036,True
316261,2016-01-24,2016-01-24 00:50:00,2016-01-24 05:30:00,285.0,49,3.2244897959183674,65.76530612244898,0.0079,True
319673,2016-01-24,2016-01-24 01:15:00,2016-01-24 06:00:00,290.0,44,3.0681818181818183,65.94318181818181,0.0083,True
314000,2016-01-25,2016-01-25 01:35:00,2016-01-25 03:05:00,95.0,8,3.25,66.6125,0.0029,True
316214,2016-01-25,2016-01-25 01:35:00,2016-01-25 02:25:00,55.0,5,3.8,67.4,0.0026,True
316249,2016-01-25,2016-01-25 01:35:00,2016-01-25 02:15:00,45.0,8,3.875,66.9,0.003,True
316261,2016-01-25,2016-01-25 01:40:00,2016-01-25 03:05:00,90.0,15,3.6,65.82666666666667,0.0093,True
314000,2016-01-26,2016-01-26 01:35:00,2016-01-26 02:05:00,35.0,3,3.6666666666666665,65.03333333333333,0.0024,True
316249,2016-01-26,2016-01-26 01:40:00,2016-01-26 02:10:00,35.0,3,4.666666666666667,64.7,0.0033,True
316261,2016-01-26,2016-01-26 01:35:00,2016-01-26 02:10:00,40.0,3,3.3333333333333335,63.800000000000004,0.0067,True
314000,2016-01-27,2016-01-27 01:35:00,2016-01-27 01:35:00,5.0,1,4.0,66.4,0.0024,True
316261,2016-01-27,2016-01-27 01:35:00,2016-01-27 01:35:00,5.0,1,3.0,61.7,0.006,True
319673,2016-01-27,2016-01-27 01:35:00,2016-01-27 01:35:00,5.0,1,2.0,67.6,0.002,True
319673,2016-01-28,2016-01-28 03:30:00,2016-01-28 03:40:00,15.0,3,5.0,64.46666666666667,0.012,False
316261,2016-01-29,2016-01-29 02:30:00,2016-01-29 02:30:00,5.0,1,5.0,66.6,0.007,True
319673,2016-01-29,2016-01-29 02:30:00,2016-01-29 02:30:00,5.0,1,5.0,62.7,0.0081,True
314000,2016-01-30,2016-01-30 03:05:00,2016-01-30 05:10:00,130.0,9,4.555555555555555,66.23333333333333,0.003,True
316214,2016-01-30,2016-01-30 03:05:00,2016-01-30 05:15:00,135.0,7,4.571428571428571,64.37142857142858,0.0044,True
316249,2016-01-30,2016-01-30 02:25:00,2016-01-30 05:20:00,180.0,29,3.1379310344827585,69.62758620689655,0.0017,True
316261,2016-01-30,2016-01-30 03:00:00,2016-01-30 05:10:00,135.0,13,4.230769230769231,64.49230769230769,0.0096,True
319673,2016-01-30,2016-01-30 03:00:00,2016-01-30 04:30:00,95.0,4,3.0,66.25,0.007,True
314000,2016-01-31,2016-01-31 01:35:00,2016-01-31 06:00:00,270.0,43,3.255813953488372,65.88837209302325,0.005,True
316214,2016-01-31,2016-01-31 01:40:00,2016-01-31 05:30:00,235.0,28,3.5,66.66785714285714,0.0025,True
316249,2016-01-31,2016-01-31 01:30:00,2016-01-31 05:55:00,270.0,47,2.8297872340425534,69.46595744680852,0.0014,True
316261,2016-01-31,2016-01-31 01:30:00,2016-01-31 06:00:00,275.0,52,3.076923076923077,65.99807692307692,0.0082,True
319673,2016-01-31,2016-01-31 01:45:00,2016-01-31 06:40:00,300.0,52,3.0,66.29038461538461,0.01,True
314000,2016-02-01,2016-02-01 00:40:00,2016-02-01 04:10:00,215.0,27,3.3703703703703702,65.60000000000001,0.0038,True
316214,2016-02-01,2016-02-01 00:40:00,2016-02-01 04:05:00,210.0,14,4.071428571428571,64.73571428571428,0.0047,True
316249,2016-02-01,2016-02-01 00:40:00,2016-02-01 04:15:00,220.0,44,2.5,69.075,0.0015,True
316261,2016-02-01,2016-02-01 00:40:00,2016-02-01 04:15:00,220.0,38,3.473684210526316,65.84736842105262,0.0108,True
319673,2016-02-01,2016-02-01 00:50:00,2016-02-01 03:55:00,190.0,34,3.5588235294117645,64.76764705882353,0.0125,True
314000,2016-02-02,2016-02-02 01:50:00,2016-02-02 02:50:00,65.0,6,4.333333333333333,65.96666666666665,0.003,True
316214,2016-02-02,2016-02-02 02:45:00,2016-02-02 03:15:00,35.0,2,3.5,63.0,0.0033,True
316249,2016-02-02,2016-02-02 02:25:00,2016-02-02 03:15:00,55.0,5,4.2,63.82000000000001,0.0041,True
316261,2016-02-02,2016-02-02 01:50:00,2016-02-02 02:50:00,65.0,6,3.5,64.51666666666667,0.0067,True
319673,2016-02-02,2016-02-02 02:30:00,2016-02-02 03:15:00,50.0,5,4.2,65.42,0.0065,True
314000,2016-02-03,2016-02-03 00:45:00,2016-02-03 01:10:00,30.0,2,3.5,65.2,0.0019,True
316214,2016-02-03,2016-02-03 00:50:00,2016-02-03 01:10:00,25.0,2,4.0,64.35,0.0032,True
316249,2016-02-03,2016-02-03 00:50:00,2016-02-03 00:50:00,5.0,1,5.0,63.7,0.0029,True
316261,2016-02-03,2016-02-03 00:25:00,2016-02-03 01:35:00,75.0,4,4.75,65.025,0.0138,True
319673,2016-02-03,2016-02-03 00:50:00,2016-02-03 01:35:00,50.0,3,3.0,66.13333333333334,0.0053,True
314000,2016-02-04,2016-02-04 01:10:00,2016-02-04 03:50:00,165.0,12,3.8333333333333335,66.00833333333334,0.0027,True
316214,2016-02-04,2016-02-04 02:20:00,2016-02-04 03:20:00,65.0,5,3.6,64.74,0.0039,True
316249,2016-02-04,2016-02-04 01:05:00,2016-02-04 03:40:00,160.0,25,3.64,68.244,0.0064,True
316261,2016-02-04,2016-02-04 01:05:00,2016-02-04 03:45:00,165.0,11,3.8181818181818183,65.69090909090909,0.0091,True
319673,2016-02-04,2016-02-04 01:15:00,2016-02-04 03:50:00,160.0,10,4.5,64.85,0.0085,True
314000,2016-02-05,2016-02-05 02:50:00,2016-02-05 02:50:00,5.0,1,5.0,65.1,0.0023,True
316214,2016-02-05,2016-02-05 02:50:00,2016-02-05 02:50:00,5.0,1,4.0,63.4,0.0033,True
316261,2016-02-05,2016-02-05 03:30:00,2016-02-05 03:30:00,5.0,1,5.0,63.8,0.0091,True
319673,2016-02-05,2016-02-05 02:50:00,2016-02-05 03:30:00,45.0,2,4.0,67.19999999999999,0.0056,True
314000,2016-02-07,2016-02-07 02:15:00,2016-02-07 05:25:00,195.0,24,3.5,65.75833333333334,0.0027,True
316214,2016-02-07,2016-02-07 02:35:00,2016-02-07 05:10:00,160.0,13,3.1538461538461537,66.54615384615384,0.0023,True
316249,2016-02-07,2016-02-07 01:45:00,2016-02-07 05:05:00,205.0,22,3.4545454545454546,68.30909090909091,0.0031,True
316261,2016-02-07,2016-02-07 02:15:00,2016-02-07 05:25:00,195.0,31,3.4838709677419355,67.3967741935484,0.0059,True
319673,2016-02-07,2016-02-07 01:45:00,2016-02-07 05:20:00,220.0,32,3.90625,66.85625,0.0067,True
314000,2016-02-08,2016-02-08 02:20:00,2016-02-08 03:35:00,80.0,9,3.2222222222222223,65.35555555555555,0.0034,True
316214,2016-02-08,2016-02-08 02:20:00,2016-02-08 03:15:00,60.0,5,3.4,65.16,0.0027,True
316249,2016-02-08,2016-02-08 02:20:00,2016-02-08 03:20:00,65.0,8,3.5,64.625,0.0034,True
316261,2016-02-08,2016-02-08 01:55:00,2016-02-08 03:35:00,105.0,14,3.642857142857143,64.77857142857142,0.0105,True
319673,2016-02-08,2016-02-08 01:55:00,2016-02-08 03:55:00,125.0,20,3.95,68.325,0.0074,True
314000,2016-02-11,2016-02-11 03:55:00,2016-02-11 03:55:00,5.0,1,4.0,65.1,0.0021,True
316214,2016-02-11,2016-02-11 03:55:00,2016-02-11 03:55:00,5.0,1,5.0,62.3,0.0039,True
314000,2016-02-13,2016-02-13 02:50:00,2016-02-13 02:50:00,5.0,1,4.0,65.2,0.002,True
317791,2016-02-13,2016-02-13 02:50:00,2016-02-13 05:20:00,155.0,4,3.0,69.175,0.0032,True
319673,2016-02-13,2016-02-13 02:55:00,2016-02-13 02:55:00,5.0,1,3.0,67.5,0.0015,True
314000,2016-02-14,2016-02-14 02:15:00,2016-02-14 05:30:00,200.0,24,3.5,66.38333333333334,0.0027,True
316214,2016-02-14,2016-02-14 02:45:00,2016-02-14 05:10:00,150.0,20,4.2,66.755,0.0046,True
316249,2016-02-14,2016-02-14 02:20:00,2016-02-14 05:20:00,185.0,26,3.730769230769231,66.62307692307692,0.0036,True
316261,2016-02-14,2016-02-14 02:20:00,2016-02-14 05:35:00,200.0,36,3.6666666666666665,66.61111111111111,0.0076,True
317791,2016-02-14,2016-02-14 02:15:00,2016-02-14 23:55:00,1305.0,261,0.11877394636015326,68.70038314176244,0.0012,True
319673,2016-02-14,2016-02-14 02:15:00,2016-02-14 06:10:00,240.0,39,3.7948717948717947,67.22820512820513,0.0058,True
314000,2016-02-15,2016-02-15 02:20:00,2016-02-15 04:00:00,105.0,10,4.1,65.46000000000001,0.0027,True
316214,2016-02-15,2016-02-15 03:25:00,2016-02-15 03:55:00,35.0,3,3.3333333333333335,65.73333333333333,0.0031,True
316249,2016-02-15,2016-02-15 02:15:00,2016-02-15 03:50:00,100.0,7,4.428571428571429,64.71428571428571,0.0032,True
316261,2016-02-15,2016-02-15 02:15:00,2016-02-15 04:00:00,110.0,14,4.142857142857143,65.24285714285715,0.0076,True
319673,2016-02-15,2016-02-15 02:20:00,2016-02-15 04:10:00,115.0,10,3.8,66.13,0.0081,True
314000,2016-02-18,2016-02-18 01:15:00,2016-02-18 04:45:00,215.0,37,2.4864864864864864,66.44324324324324,0.0048,True
316214,2016-02-18,2016-02-18 01:15:00,2016-02-18 04:05:00,175.0,9,4.333333333333333,66.41111111111111,0.0037,True
316249,2016-02-18,2016-02-18 01:55:00,2016-02-18 03:35:00,105.0,2,4.5,66.30000000000001,0.0017,True
316261,2016-02-18,2016-02-18 01:15:00,2016-02-18 04:45:00,215.0,42,1.5,67.64761904761905,0.0205,True
319673,2016-02-18,2016-02-18 01:50:00,2016-02-18 06:10:00,265.0,49,1.7551020408163265,65.81224489795919,0.0272,True
314000,2016-02-21,2016-02-21 02:10:00,2016-02-21 05:20:00,195.0,31,3.4516129032258065,65.94193548387096,0.005,True
316214,2016-02-21,2016-02-21 02:20:00,2016-02-21 05:00:00,165.0,18,3.111111111111111,67.05555555555556,0.004,True
316249,2016-02-21,2016-02-21 02:10:00,2016-02-21 05:25:00,200.0,37,4.27027027027027,67.1972972972973,0.0023,True
316261,2016-02-21,2016-02-21 02:10:00,2016-02-21 05:20:00,195.0,37,3.27027027027027,66.21891891891892,0.0075,True
317791,2016-02-21,2016-02-21 03:00:00,2016-02-21 03:00:00,5.0,1,4.0,65.5,0.002,True
319673,2016-02-21,2016-02-21 02:15:00,2016-02-21 06:00:00,230.0,36,3.2222222222222223,67.32222222222222,0.0068,True
314000,2016-02-22,2016-02-22 01:10:00,2016-02-22 02:35:00,90.0,4,3.5,66.225,0.0023,True
316214,2016-02-22,2016-02-22 01:20:00,2016-02-22 02:15:00,60.0,3,4.666666666666667,67.43333333333332,0.0021,True
316249,2016-02-22,2016-02-22 02:10:00,2016-02-22 02:15:00,10.0,2,3.5,64.9,0.0014,True
316261,2016-02-22,2016-02-22 01:10:00,2016-02-22 02:35:00,90.0,5,4.2,67.06,0.0067,True
319673,2016-02-22,2016-02-22 01:10:00,2016-02-22 04:00:00,175.0,6,4.333333333333333,65.86666666666666,0.0054,True
314000,2016-02-23,2016-02-23 03:30:00,2016-02-23 03:30:00,5.0,1,2.0,64.9,0.0011,True
316261,2016-02-23,2016-02-23 02:15:00,2016-02-23 03:30:00,80.0,3,4.333333333333333,63.4,0.0081,True
319673,2016-02-23,2016-02-23 02:15:00,2016-02-23 03:25:00,75.0,2,4.0,64.94999999999999,0.0057,True
314000,2016-02-24,2016-02-24 02:45:00,2016-02-24 02:45:00,5.0,1,3.0,64.8,0.0019,True
319673,2016-02-24,2016-02-24 02:45:00,2016-02-24 02:50:00,10.0,2,5.0,65.9,0.0059,True
314000,2016-02-25,2016-02-25 01:40:00,2016-02-25 02:00:00,25.0,2,3.0,65.1,0.0022,True
316249,2016-02-25,2016-02-25 01:40:00,2016-02-25 02:05:00,30.0,2,4.5,67.1,0.0028,True
316261,2016-02-25,2016-02-25 00:55:00,2016-02-25 01:00:00,10.0,2,9.0,67.75,0.0115,False
319673,2016-02-25,2016-02-25 01:40:00,2016-02-25 02:05:00,30.0,3,3.0,66.46666666666665,0.0039,True
314000,2016-02-28,2016-02-28 01:55:00,2016-02-28 05:20:00,210.0,31,4.096774193548387,66.0,0.0035,True
316214,2016-02-28,2016-02-28 02:25:00,2016-02-28 05:20:00,180.0,20,3.6,66.58500000000001,0.003,True
316249,2016-02-28,2016-02-28 01:55:00,2016-02-28 05:25:00,215.0,39,3.6923076923076925,67.88205128205128,0.0027,True
316261,2016-02-28,2016-02-28 01:55:00,2016-02-28 05:15:00,205.0,38,3.4473684210526314,65.89473684210526,0.0077,True
319673,2016-02-28,2016-02-28 01:55:00,2016-02-28 06:10:00,260.0,35,3.657142857142857,66.83714285714287,0.0078,True
314000,2016-02-29,2016-02-29 01:10:00,2016-02-29 03:35:00,150.0,14,4.142857142857143,65.85714285714286,0.0031,True
316214,2016-02-29,2016-02-29 01:40:00,2016-02-29 04:00:00,145.0,9,4.0,65.46666666666665,0.0028,True
316249,2016-02-29,2016-02-29 01:40:00,2016-02-29 03:30:00,115.0,17,4.0588235294117645,65.51764705882353,0.0034,True
316261,2016-02-29,2016-02-29 01:10:00,2016-02-29 03:55:00,170.0,19,3.8947368421052633,65.39999999999999,0.0109,True
